    31    4   0.17392742256872E+00   0.32607257743127E+00   0.32607257743127E+00   0.17392742256872E+00
    11    8    3   0.49738013085018E-24   0.55053847063682E-24   0.64542952467642E-24   0.76336603099323E-24
    11    8    4   0.15775579483849E-24   0.17420882635214E-24   0.20338682794914E-24   0.24038323391111E-24
    11    8    5   0.52202939751606E-25   0.57184769060101E-25   0.65970455192249E-25   0.77773427389498E-25
    11    8    6   0.18208931567885E-25   0.19547358214185E-25   0.21729908297867E-25   0.25617354279235E-25
    11    8    7   0.75473564257262E-26   0.77531571658266E-26   0.82173624611764E-26   0.14597178121220E-25
    11    8    8   0.35815762688621E-26   0.42184503247842E-26   0.49202649800607E-26   0.21139969384545E-25
    11    8    9   0.32750102370924E-26   0.37300853995138E-26   0.67117042642715E-26   0.50425174029746E-25
    11    8   10   0.36015682076567E-26   0.53555791020867E-26   0.16687697116023E-25   0.14208119739973E-24
    11    8   11   0.53661457818624E-26   0.10888659940592E-25   0.48879298824136E-25   0.41895262669033E-24
    11    8   12   0.11343378671923E-25   0.28850628680469E-25   0.15173994570126E-24   0.13066314629052E-23
    11    8   13   0.30001308711064E-25   0.84317588975426E-25   0.47018968700942E-24   0.40662449020123E-23
    11    9    1   0.28917435295551E-23   0.31677653935068E-23   0.36792812486722E-23   0.43505879757661E-23
    11    9    2   0.90846593493815E-24   0.99438074634262E-24   0.11562348049902E-23   0.13667761542165E-23
    11    9    3   0.29165595987248E-24   0.31936261093898E-24   0.37059651952140E-24   0.43948093806591E-24
    11    9    4   0.93112922539705E-25   0.10160767855678E-24   0.11723800388780E-24   0.13899910442885E-24
    11    9    5   0.31408320141632E-25   0.33918910039797E-25   0.38317460156841E-25   0.45239109907355E-25
    11    9    6   0.11524479215487E-25   0.12124762718978E-25   0.12880479493775E-25   0.16649289140561E-25
    11    9    7   0.46224424070589E-26   0.52861132295261E-26   0.55320637524497E-26   0.12563889516488E-25
    11    9    8   0.25258598588840E-26   0.33356595002683E-26   0.38856649654713E-26   0.21016633228740E-25
    11    9    9   0.28443348995938E-26   0.31923812994508E-26   0.59285495755441E-26   0.50775514690495E-25
    11    9   10   0.32437313199721E-26   0.48711579942973E-26   0.14970725596448E-25   0.13924536778242E-24
    11    9   11   0.48111458343344E-26   0.98471619624841E-26   0.43442932997842E-25   0.39659715443800E-24
    11    9   12   0.10023238794469E-25   0.25764812935983E-25   0.13482842226462E-24   0.12153849667552E-23
    11    9   13   0.26243963243828E-25   0.74876564652229E-25   0.41505092090051E-24   0.37527273321881E-23
    11   10    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   10   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    11   11   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    1   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    2   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    12    3    1   0.71255474021777E-22   0.83922305731681E-22   0.10486162785687E-21   0.12471291950963E-21
    12    3    2   0.22329590762111E-22   0.26297885001044E-22   0.32857863539999E-22   0.39077117254413E-22
    12    3    3   0.71283886817362E-23   0.83945541158027E-23   0.10487258054633E-22   0.12471521965989E-22
    12    3    4   0.22354355945565E-23   0.26318836295889E-23   0.32866664936954E-23   0.39085289817357E-23
    12    3    5   0.71536866693605E-24   0.84154626955590E-24   0.10506323642668E-23   0.12475797303138E-23
    12    3    6   0.22631354499475E-24   0.26534147695801E-24   0.33115647162535E-24   0.39223948137288E-24
    12    3    7   0.74286290277133E-25   0.86427434443356E-25   0.10780815477288E-24   0.12737140245898E-24
    12    3    8   0.25347751443893E-25   0.28931391610924E-25   0.36158226842450E-25   0.45522946253777E-25
    12    3    9   0.10228515459535E-25   0.11461483444907E-25   0.15961936907501E-25   0.39974248111270E-25
    12    3   10   0.57906935883826E-26   0.73466985494870E-26   0.18222368260948E-25   0.94237818593530E-25
    12    3   11   0.60475746614569E-26   0.10624731234604E-25   0.45567483975634E-25   0.28209669590993E-24
    12    3   12   0.11457877987535E-25   0.26183749832732E-25   0.14014206306881E-24   0.89483646192058E-24
    12    3   13   0.29686895752284E-25   0.76078519671288E-25   0.43620750223122E-24   0.27996143039261E-23
    12    4    1   0.41824855041095E-22   0.48661131599642E-22   0.60013014665982E-22   0.71259717292208E-22
    12    4    2   0.13107095079603E-22   0.15248932054493E-22   0.18805341955684E-22   0.22329043638574E-22
    12    4    3   0.41848353678023E-23   0.48681624389174E-23   0.60024173730378E-23   0.71268002887124E-23
    12    4    4   0.13129453218566E-23   0.15267834914532E-23   0.18813476094488E-23   0.22334042235713E-23
    12    4    5   0.42083163124011E-24   0.48869904874597E-24   0.60195822636966E-24   0.71326066529233E-24
    12    4    6   0.13368008251384E-24   0.15462416267496E-24   0.19006420131389E-24   0.22463282108099E-24
    12    4    7   0.44437981678693E-25   0.50873530648429E-25   0.62304440161000E-25   0.73552847834792E-25
    12    4    8   0.15725702538185E-25   0.17564098449331E-25   0.21294408586787E-25   0.28693621979549E-25
    12    4    9   0.68644068041833E-26   0.75608659872255E-26   0.10521756117276E-25   0.32516384753351E-25
    12    4   10   0.43704219919429E-26   0.55866728355520E-26   0.14129014134845E-25   0.82750815911886E-25
    12    4   11   0.49201572601603E-26   0.86838329192651E-26   0.36850878768991E-25   0.24996091017649E-24
    12    4   12   0.93712684867018E-26   0.21564608010274E-25   0.11369845790246E-24   0.79095547105717E-24
    12    4   13   0.24034109249973E-25   0.62442551823974E-25   0.35326099714523E-24   0.24749032678371E-23
    12    5    1   0.24541352578938E-22   0.28206873656883E-22   0.34342684120305E-22   0.40723591839730E-22
    12    5    2   0.76914585092333E-23   0.88394796528992E-23   0.10761458987758E-22   0.12760502573871E-22
    12    5    3   0.24563114238628E-23   0.28223881049227E-23   0.34347934577861E-23   0.40729264954571E-23
    12    5    4   0.77123758984826E-24   0.88564559060341E-24   0.10770123506935E-23   0.12765609451896E-23
    12    5    5   0.24777349560576E-24   0.28398082095751E-24   0.34505109113848E-24   0.40805547989526E-24
    12    5    6   0.79227898888666E-25   0.90338570179452E-25   0.10932607723225E-24   0.12884514554043E-24
    12    5    7   0.26853082581399E-25   0.30196361820959E-25   0.36152369662500E-25   0.42720324511654E-25
    12    5    8   0.10023086690988E-25   0.10911278827649E-25   0.12729002679967E-25   0.19635368832981E-25
    12    5    9   0.48004242267014E-26   0.52365323852259E-26   0.72984814500833E-26   0.27818908406913E-25
    12    5   10   0.34547492253299E-26   0.44531204140655E-26   0.11339659198992E-25   0.74836095447178E-25
    12    5   11   0.41195370908610E-26   0.73005651159395E-26   0.30572900221488E-25   0.22548580678697E-24
    12    5   12   0.78502925524879E-26   0.18138910440180E-25   0.94586695034436E-25   0.71150976438113E-24
    12    5   13   0.19909406370816E-25   0.52292732284093E-25   0.29368559401988E-24   0.22246860544061E-23
    12    6    1   0.14397343738493E-22   0.16346572384406E-22   0.19651809054959E-22   0.23271353645418E-22
    12    6    2   0.45127798094966E-23   0.51230475382671E-23   0.61581762007554E-23   0.72924724266876E-23
    12    6    3   0.14417985449311E-23   0.16362327206096E-23   0.19660332052104E-23   0.23282002284659E-23
    12    6    4   0.45323662201765E-24   0.51393805259284E-24   0.61700271326566E-24   0.73009151187599E-24
    12    6    5   0.14609374110012E-24   0.16523977490078E-24   0.19798690149080E-24   0.23380433567592E-24
    12    6    6   0.47205118745837E-25   0.53007536011382E-25   0.63007100731241E-25   0.74101333504187E-25
    12    6    7   0.16477915559102E-25   0.18148315965408E-25   0.21086224147624E-25   0.25067032110817E-25
    12    6    8   0.65745561475344E-26   0.70069720966814E-26   0.78317602712346E-26   0.14780223393413E-25
    12    6    9   0.35226134669772E-26   0.37735485376336E-26   0.53334006186756E-26   0.25061358625450E-25
    12    6   10   0.28445020680972E-26   0.36987221673611E-26   0.94363162965980E-26   0.68913698720498E-25
    12    6   11   0.35373051029418E-26   0.62894972762809E-26   0.25976960535205E-25   0.20660952899911E-24
    12    6   12   0.66984966048198E-26   0.15580638409489E-25   0.80308052229061E-25   0.64820338834080E-24
    12    6   13   0.16798472727314E-25   0.44671876525047E-25   0.24911531357296E-24   0.20207523211193E-23
    12    7    1   0.84419658955608E-23   0.94666397479812E-23   0.11246262199105E-22   0.13297428915106E-22
    12    7    2   0.26468647078985E-23   0.29671876029879E-23   0.35250620402244E-23   0.41683017484393E-23
    12    7    3   0.84622356522695E-24   0.94818549424718E-24   0.11261008367466E-23   0.13311314729880E-23
    12    7    4   0.26648208216736E-24   0.29835134278114E-24   0.35380931612983E-24   0.41828789244938E-24
    12    7    5   0.86354330628114E-25   0.96333278684201E-25   0.11369945560622E-24   0.13420012317947E-24
    12    7    6   0.28355878763149E-25   0.31309175760507E-25   0.36472629545186E-25   0.42824975536505E-25
    12    7    7   0.10326670952536E-25   0.11105667781344E-25   0.12393642024601E-25   0.15355731490273E-25
    12    7    8   0.44530588392617E-26   0.45829570313516E-26   0.50650326129788E-26   0.12279512371291E-25
    12    7    9   0.27047010786836E-26   0.28353688566078E-26   0.41263043533814E-26   0.23788166537913E-25
    12    7   10   0.24235911917526E-26   0.31731779003222E-26   0.80488175063820E-26   0.65293454099826E-25
    12    7   11   0.30990349669789E-26   0.55283745320604E-26   0.22478512322537E-25   0.19180592385504E-24
    12    7   12   0.58087739356825E-26   0.13613829559985E-25   0.69323998125439E-25   0.59531134189646E-24
